Location,Date,AQI
District of Columbia,1999-05-01,58.0
District of Columbia,1999-05-02,49.0
District of Columbia,1999-05-03,52.0
District of Columbia,1999-05-04,51.0
District of Columbia,1999-05-05,61.0
District of Columbia,1999-05-06,105.0
District of Columbia,1999-05-07,69.0
District of Columbia,1999-05-08,69.0
District of Columbia,1999-05-09,74.0
District of Columbia,1999-05-10,57.0
District of Columbia,1999-05-11,84.0
District of Columbia,1999-05-12,119.0
District of Columbia,1999-05-13,56.0
District of Columbia,1999-05-14,42.0
District of Columbia,1999-05-15,49.0
District of Columbia,1999-05-16,44.0
District of Columbia,1999-05-17,41.0
District of Columbia,1999-05-18,49.0
District of Columbia,1999-05-19,52.0
District of Columbia,1999-05-20,48.0
District of Columbia,1999-05-21,64.0
District of Columbia,1999-05-22,150.0
District of Columbia,1999-05-23,84.0
District of Columbia,1999-05-24,64.0
District of Columbia,1999-05-25,54.0
District of Columbia,1999-05-26,74.0
District of Columbia,1999-05-27,55.0
District of Columbia,1999-05-28,122.0
District of Columbia,1999-05-29,169.0
District of Columbia,1999-05-30,195.0
District of Columbia,1999-05-31,161.0
District of Columbia,1999-06-01,91.0
District of Columbia,1999-06-02,112.0
District of Columbia,1999-06-03,77.0
District of Columbia,1999-06-04,64.0
District of Columbia,1999-06-05,100.0
District of Columbia,1999-06-06,112.0
District of Columbia,1999-06-07,185.0
District of Columbia,1999-06-08,147.0
District of Columbia,1999-06-09,159.0
District of Columbia,1999-06-10,90.0
District of Columbia,1999-06-11,74.0
District of Columbia,1999-06-12,50.0
District of Columbia,1999-06-13,37.0
District of Columbia,1999-06-14,90.0
District of Columbia,1999-06-15,108.0
District of Columbia,1999-06-16,61.0
District of Columbia,1999-06-17,75.0
District of Columbia,1999-06-18,45.0
District of Columbia,1999-06-19,97.0
District of Columbia,1999-06-20,77.0
District of Columbia,1999-06-21,47.0
District of Columbia,1999-06-22,101.0
District of Columbia,1999-06-23,112.0
District of Columbia,1999-06-24,49.0
District of Columbia,1999-06-25,67.0
District of Columbia,1999-06-26,71.0
District of Columbia,1999-06-27,73.0
District of Columbia,1999-06-28,79.0
District of Columbia,1999-06-29,62.0
District of Columbia,1999-06-30,62.0
District of Columbia,1999-07-01,66.0
District of Columbia,1999-07-02,70.0
District of Columbia,1999-07-03,133.0
District of Columbia,1999-07-04,160.0
District of Columbia,1999-07-05,108.0
District of Columbia,1999-07-06,147.0
District of Columbia,1999-07-07,156.0
District of Columbia,1999-07-08,133.0
District of Columbia,1999-07-09,174.0
District of Columbia,1999-07-10,77.0
District of Columbia,1999-07-11,64.0
District of Columbia,1999-07-12,52.0
District of Columbia,1999-07-13,54.0
District of Columbia,1999-07-14,45.0
District of Columbia,1999-07-15,166.0
District of Columbia,1999-07-16,166.0
District of Columbia,1999-07-17,129.0
District of Columbia,1999-07-18,210.0
District of Columbia,1999-07-19,164.0
District of Columbia,1999-07-20,89.0
District of Columbia,1999-07-21,64.0
District of Columbia,1999-07-22,151.0
District of Columbia,1999-07-23,197.0
District of Columbia,1999-07-24,110.0
District of Columbia,1999-07-25,115.0
District of Columbia,1999-07-26,93.0
District of Columbia,1999-07-27,147.0
District of Columbia,1999-07-28,156.0
District of Columbia,1999-07-29,140.0
District of Columbia,1999-07-30,169.0
District of Columbia,1999-07-31,204.0
District of Columbia,1999-08-01,115.0
District of Columbia,1999-08-02,54.0
District of Columbia,1999-08-03,122.0
District of Columbia,1999-08-04,174.0
District of Columbia,1999-08-05,140.0
District of Columbia,1999-08-06,154.0
District of Columbia,1999-08-07,172.0
District of Columbia,1999-08-08,97.0
District of Columbia,1999-08-09,58.0
District of Columbia,1999-08-10,129.0
District of Columbia,1999-08-11,161.0
District of Columbia,1999-08-12,192.0
District of Columbia,1999-08-13,147.0
District of Columbia,1999-08-14,90.0
District of Columbia,1999-08-15,43.0
District of Columbia,1999-08-16,119.0
District of Columbia,1999-08-17,187.0
District of Columbia,1999-08-18,143.0
District of Columbia,1999-08-19,64.0
District of Columbia,1999-08-20,90.0
District of Columbia,1999-08-21,58.0
District of Columbia,1999-08-22,69.0
District of Columbia,1999-08-23,90.0
District of Columbia,1999-08-24,59.0
District of Columbia,1999-08-25,37.0
District of Columbia,1999-08-26,56.0
District of Columbia,1999-08-27,97.0
District of Columbia,1999-08-28,119.0
District of Columbia,1999-08-29,112.0
District of Columbia,1999-08-30,35.0
District of Columbia,1999-08-31,37.0
District of Columbia,1999-09-01,47.0
District of Columbia,1999-09-02,50.0
District of Columbia,1999-09-03,51.0
District of Columbia,1999-09-04,47.0
District of Columbia,1999-09-05,31.0
District of Columbia,1999-09-06,66.0
District of Columbia,1999-09-07,87.0
District of Columbia,1999-09-08,126.0
District of Columbia,1999-09-09,85.0
District of Columbia,1999-09-10,71.0
District of Columbia,1999-09-11,67.0
District of Columbia,1999-09-12,101.0
District of Columbia,1999-09-13,61.0
District of Columbia,1999-09-14,56.0
District of Columbia,1999-09-15,54.0
District of Columbia,1999-09-16,31.0
District of Columbia,1999-09-17,33.0
District of Columbia,1999-09-18,64.0
District of Columbia,1999-09-19,66.0
District of Columbia,1999-09-20,77.0
District of Columbia,1999-09-21,56.0
District of Columbia,1999-09-22,31.0
District of Columbia,1999-09-23,45.0
District of Columbia,1999-09-24,66.0
District of Columbia,1999-09-25,140.0
District of Columbia,1999-09-26,78.0
District of Columbia,1999-09-27,157.0
District of Columbia,1999-09-28,80.0
District of Columbia,1999-09-29,64.0
District of Columbia,1999-09-30,33.0
District of Columbia,1999-10-01,55.0
District of Columbia,1999-10-02,67.0
District of Columbia,1999-10-03,115.0
District of Columbia,1999-10-04,54.0
District of Columbia,1999-10-05,40.0
District of Columbia,1999-10-06,57.0
District of Columbia,1999-10-07,31.0
District of Columbia,1999-10-08,53.0
District of Columbia,1999-10-09,73.0
District of Columbia,1999-10-10,53.0
District of Columbia,1999-10-11,52.0
District of Columbia,1999-10-12,81.0
District of Columbia,1999-10-13,49.0
District of Columbia,1999-10-14,30.0
District of Columbia,1999-10-15,43.0
District of Columbia,1999-10-16,55.0
District of Columbia,1999-10-17,54.0
District of Columbia,1999-10-18,36.0
District of Columbia,1999-10-19,33.0
District of Columbia,1999-10-20,60.0
District of Columbia,1999-10-21,55.0
District of Columbia,1999-10-22,64.0
District of Columbia,1999-10-23,28.0
District of Columbia,1999-10-24,23.0
District of Columbia,1999-10-25,41.0
District of Columbia,1999-10-26,51.0
District of Columbia,1999-10-27,60.0
District of Columbia,1999-10-28,63.0
District of Columbia,1999-10-29,92.0
District of Columbia,1999-10-30,94.0
District of Columbia,1999-10-31,76.0
District of Columbia,1999-11-01,91.0
District of Columbia,1999-11-02,59.0
District of Columbia,1999-11-03,23.0
District of Columbia,1999-11-04,37.0
District of Columbia,1999-11-05,56.0
District of Columbia,1999-11-06,65.0
District of Columbia,1999-11-07,41.0
District of Columbia,1999-11-08,56.0
District of Columbia,1999-11-09,81.0
District of Columbia,1999-11-10,95.0
District of Columbia,1999-11-11,70.0
District of Columbia,1999-11-12,48.0
District of Columbia,1999-11-13,83.0
District of Columbia,1999-11-14,86.0
District of Columbia,1999-11-15,27.0
District of Columbia,1999-11-16,30.0
District of Columbia,1999-11-17,38.0
District of Columbia,1999-11-18,78.0
District of Columbia,1999-11-19,84.0
District of Columbia,1999-11-20,52.0
District of Columbia,1999-11-21,62.0
District of Columbia,1999-11-22,52.0
District of Columbia,1999-11-23,52.0
District of Columbia,1999-11-24,46.0
District of Columbia,1999-11-25,61.0
District of Columbia,1999-11-26,27.0
District of Columbia,1999-11-27,44.0
District of Columbia,1999-11-28,38.0
District of Columbia,1999-11-29,55.0
District of Columbia,1999-11-30,26.0
District of Columbia,1999-12-01,32.0
District of Columbia,1999-12-02,57.0
District of Columbia,1999-12-03,78.0
District of Columbia,1999-12-04,72.0
District of Columbia,1999-12-05,69.0
District of Columbia,1999-12-06,40.0
District of Columbia,1999-12-07,33.0
District of Columbia,1999-12-08,80.0
District of Columbia,1999-12-09,112.0
District of Columbia,1999-12-10,62.0
District of Columbia,1999-12-11,31.0
District of Columbia,1999-12-12,49.0
District of Columbia,1999-12-13,78.0
District of Columbia,1999-12-14,97.0
District of Columbia,1999-12-15,63.0
District of Columbia,1999-12-16,42.0
District of Columbia,1999-12-17,40.0
District of Columbia,1999-12-18,76.0
District of Columbia,1999-12-19,61.0
District of Columbia,1999-12-20,52.0
District of Columbia,1999-12-21,60.0
District of Columbia,1999-12-22,57.0
District of Columbia,1999-12-23,68.0
District of Columbia,1999-12-24,52.0
District of Columbia,1999-12-25,58.0
District of Columbia,1999-12-26,29.0
District of Columbia,1999-12-27,27.0
District of Columbia,1999-12-28,57.0
District of Columbia,1999-12-29,49.0
District of Columbia,1999-12-30,53.0
District of Columbia,1999-12-31,86.0
District of Columbia,2000-01-01,120.0
District of Columbia,2000-01-02,76.0
District of Columbia,2000-01-03,59.0
District of Columbia,2000-01-04,39.0
District of Columbia,2000-01-05,31.0
District of Columbia,2000-01-06,63.0
District of Columbia,2000-01-07,57.0
District of Columbia,2000-01-08,60.0
District of Columbia,2000-01-09,67.0
District of Columbia,2000-01-10,56.0
District of Columbia,2000-01-11,34.0
District of Columbia,2000-01-12,39.0
District of Columbia,2000-01-13,43.0
District of Columbia,2000-01-14,29.0
District of Columbia,2000-01-15,51.0
District of Columbia,2000-01-16,43.0
District of Columbia,2000-01-17,31.0
District of Columbia,2000-01-18,45.0
District of Columbia,2000-01-19,69.0
District of Columbia,2000-01-20,56.0
District of Columbia,2000-01-21,41.0
District of Columbia,2000-01-22,56.0
District of Columbia,2000-01-23,77.0
District of Columbia,2000-01-24,87.0
District of Columbia,2000-01-25,63.0
District of Columbia,2000-01-26,60.0
District of Columbia,2000-01-27,31.0
District of Columbia,2000-01-28,46.0
District of Columbia,2000-01-29,71.0
District of Columbia,2000-01-30,97.0
District of Columbia,2000-01-31,69.0
District of Columbia,2000-02-01,71.0
District of Columbia,2000-02-02,41.0
District of Columbia,2000-02-03,91.0
District of Columbia,2000-02-04,44.0
District of Columbia,2000-02-05,58.0
District of Columbia,2000-02-06,57.0
District of Columbia,2000-02-07,68.0
District of Columbia,2000-02-08,55.0
District of Columbia,2000-02-09,79.0
District of Columbia,2000-02-10,88.0
District of Columbia,2000-02-11,83.0
District of Columbia,2000-02-12,56.0
District of Columbia,2000-02-13,63.0
District of Columbia,2000-02-14,42.0
District of Columbia,2000-02-15,58.0
District of Columbia,2000-02-16,109.0
District of Columbia,2000-02-17,33.0
District of Columbia,2000-02-18,49.0
District of Columbia,2000-02-19,52.0
District of Columbia,2000-02-20,49.0
District of Columbia,2000-02-21,59.0
District of Columbia,2000-02-22,68.0
District of Columbia,2000-02-23,72.0
District of Columbia,2000-02-24,68.0
District of Columbia,2000-02-25,63.0
District of Columbia,2000-02-26,78.0
District of Columbia,2000-02-27,53.0
District of Columbia,2000-02-28,33.0
District of Columbia,2000-02-29,39.0
District of Columbia,2000-03-01,60.0
District of Columbia,2000-03-02,31.0
District of Columbia,2000-03-03,39.0
District of Columbia,2000-03-04,56.0
District of Columbia,2000-03-05,45.0
District of Columbia,2000-03-06,60.0
District of Columbia,2000-03-07,80.0
District of Columbia,2000-03-08,77.0
District of Columbia,2000-03-09,79.0
District of Columbia,2000-03-10,50.0
District of Columbia,2000-03-11,75.0
District of Columbia,2000-03-12,31.0
District of Columbia,2000-03-13,36.0
District of Columbia,2000-03-14,47.0
District of Columbia,2000-03-15,53.0
District of Columbia,2000-03-16,60.0
District of Columbia,2000-03-17,33.0
District of Columbia,2000-03-18,42.0
District of Columbia,2000-03-19,33.0
District of Columbia,2000-03-20,30.0
District of Columbia,2000-03-21,28.0
District of Columbia,2000-03-22,54.0
District of Columbia,2000-03-23,65.0
District of Columbia,2000-03-24,64.0
District of Columbia,2000-03-25,67.0
District of Columbia,2000-03-26,48.0
District of Columbia,2000-03-27,57.0
District of Columbia,2000-03-28,30.0
District of Columbia,2000-03-29,37.0
District of Columbia,2000-03-30,60.0
District of Columbia,2000-03-31,45.0
District of Columbia,2000-04-01,56.0
District of Columbia,2000-04-02,56.0
District of Columbia,2000-04-03,58.0
District of Columbia,2000-04-04,37.0
District of Columbia,2000-04-05,45.0
District of Columbia,2000-04-06,51.0
District of Columbia,2000-04-07,55.0
District of Columbia,2000-04-08,46.0
District of Columbia,2000-04-09,37.0
District of Columbia,2000-04-10,42.0
District of Columbia,2000-04-11,52.0
District of Columbia,2000-04-12,53.0
District of Columbia,2000-04-13,43.0
District of Columbia,2000-04-14,49.0
District of Columbia,2000-04-15,62.0
District of Columbia,2000-04-16,51.0
District of Columbia,2000-04-17,56.0
District of Columbia,2000-04-18,36.0
District of Columbia,2000-04-19,42.0
District of Columbia,2000-04-20,39.0
District of Columbia,2000-04-21,47.0
District of Columbia,2000-04-22,24.0
District of Columbia,2000-04-23,32.0
District of Columbia,2000-04-24,47.0
District of Columbia,2000-04-25,46.0
District of Columbia,2000-04-26,50.0
District of Columbia,2000-04-27,55.0
District of Columbia,2000-04-28,63.0
District of Columbia,2000-04-29,62.0
District of Columbia,2000-04-30,50.0
District of Columbia,2000-05-01,67.0
District of Columbia,2000-05-02,56.0
District of Columbia,2000-05-03,71.0
District of Columbia,2000-05-04,97.0
District of Columbia,2000-05-05,140.0
District of Columbia,2000-05-06,169.0
District of Columbia,2000-05-07,172.0
District of Columbia,2000-05-08,192.0
District of Columbia,2000-05-09,97.0
District of Columbia,2000-05-10,79.0
District of Columbia,2000-05-11,143.0
District of Columbia,2000-05-12,93.0
District of Columbia,2000-05-13,100.0
District of Columbia,2000-05-14,61.0
District of Columbia,2000-05-15,61.0
District of Columbia,2000-05-16,80.0
District of Columbia,2000-05-17,101.0
District of Columbia,2000-05-18,87.0
District of Columbia,2000-05-19,69.0
District of Columbia,2000-05-20,39.0
District of Columbia,2000-05-21,35.0
District of Columbia,2000-05-22,32.0
District of Columbia,2000-05-23,64.0
District of Columbia,2000-05-24,64.0
District of Columbia,2000-05-25,55.0
District of Columbia,2000-05-26,93.0
District of Columbia,2000-05-27,61.0
District of Columbia,2000-05-28,57.0
District of Columbia,2000-05-29,30.0
District of Columbia,2000-05-30,36.0
District of Columbia,2000-05-31,60.0
District of Columbia,2000-06-01,122.0
District of Columbia,2000-06-02,140.0
District of Columbia,2000-06-03,53.0
District of Columbia,2000-06-04,54.0
District of Columbia,2000-06-05,31.0
District of Columbia,2000-06-06,28.0
District of Columbia,2000-06-07,59.0
District of Columbia,2000-06-08,74.0
District of Columbia,2000-06-09,172.0
District of Columbia,2000-06-10,197.0
District of Columbia,2000-06-11,136.0
District of Columbia,2000-06-12,143.0
District of Columbia,2000-06-13,68.0
District of Columbia,2000-06-14,64.0
District of Columbia,2000-06-15,95.0
District of Columbia,2000-06-16,58.0
District of Columbia,2000-06-17,59.0
District of Columbia,2000-06-18,43.0
District of Columbia,2000-06-19,58.0
District of Columbia,2000-06-20,105.0
District of Columbia,2000-06-21,79.0
District of Columbia,2000-06-22,49.0
District of Columbia,2000-06-23,131.0
District of Columbia,2000-06-24,126.0
District of Columbia,2000-06-25,93.0
District of Columbia,2000-06-26,84.0
District of Columbia,2000-06-27,66.0
District of Columbia,2000-06-28,62.0
District of Columbia,2000-06-29,101.0
District of Columbia,2000-06-30,74.0
District of Columbia,2000-07-01,129.0
District of Columbia,2000-07-02,112.0
District of Columbia,2000-07-03,129.0
District of Columbia,2000-07-04,174.0
District of Columbia,2000-07-05,94.0
District of Columbia,2000-07-06,80.0
District of Columbia,2000-07-07,43.0
District of Columbia,2000-07-08,54.0
District of Columbia,2000-07-09,129.0
District of Columbia,2000-07-10,95.0
District of Columbia,2000-07-11,58.0
District of Columbia,2000-07-12,64.0
District of Columbia,2000-07-13,51.0
District of Columbia,2000-07-14,82.0
District of Columbia,2000-07-15,49.0
District of Columbia,2000-07-16,63.0
District of Columbia,2000-07-17,76.0
District of Columbia,2000-07-18,108.0
District of Columbia,2000-07-19,61.0
District of Columbia,2000-07-20,60.0
District of Columbia,2000-07-21,100.0
District of Columbia,2000-07-22,77.0
District of Columbia,2000-07-23,67.0
District of Columbia,2000-07-24,64.0
District of Columbia,2000-07-25,54.0
District of Columbia,2000-07-26,24.0
District of Columbia,2000-07-27,36.0
District of Columbia,2000-07-28,74.0
District of Columbia,2000-07-29,112.0
District of Columbia,2000-07-30,61.0
District of Columbia,2000-07-31,51.0
District of Columbia,2000-08-01,57.0
District of Columbia,2000-08-02,58.0
District of Columbia,2000-08-03,53.0
District of Columbia,2000-08-04,76.0
District of Columbia,2000-08-05,77.0
District of Columbia,2000-08-06,79.0
District of Columbia,2000-08-07,86.0
District of Columbia,2000-08-08,80.0
District of Columbia,2000-08-09,74.0
District of Columbia,2000-08-10,93.0
District of Columbia,2000-08-11,68.0
District of Columbia,2000-08-12,41.0
District of Columbia,2000-08-13,45.0
District of Columbia,2000-08-14,28.0
District of Columbia,2000-08-15,115.0
District of Columbia,2000-08-16,93.0
District of Columbia,2000-08-17,86.0
District of Columbia,2000-08-18,62.0
District of Columbia,2000-08-19,55.0
District of Columbia,2000-08-20,53.0
District of Columbia,2000-08-21,52.0
District of Columbia,2000-08-22,61.0
District of Columbia,2000-08-23,77.0
District of Columbia,2000-08-24,61.0
District of Columbia,2000-08-25,54.0
District of Columbia,2000-08-26,133.0
District of Columbia,2000-08-27,48.0
District of Columbia,2000-08-28,46.0
District of Columbia,2000-08-29,54.0
District of Columbia,2000-08-30,51.0
District of Columbia,2000-08-31,45.0
District of Columbia,2000-09-01,39.0
District of Columbia,2000-09-02,55.0
District of Columbia,2000-09-03,45.0
District of Columbia,2000-09-04,62.0
District of Columbia,2000-09-05,35.0
District of Columbia,2000-09-06,31.0
District of Columbia,2000-09-07,105.0
District of Columbia,2000-09-08,51.0
District of Columbia,2000-09-09,69.0
District of Columbia,2000-09-10,112.0
District of Columbia,2000-09-11,55.0
District of Columbia,2000-09-12,62.0
District of Columbia,2000-09-13,54.0
District of Columbia,2000-09-14,58.0
District of Columbia,2000-09-15,48.0
District of Columbia,2000-09-16,22.0
District of Columbia,2000-09-17,33.0
District of Columbia,2000-09-18,59.0
District of Columbia,2000-09-19,54.0
District of Columbia,2000-09-20,136.0
District of Columbia,2000-09-21,43.0
District of Columbia,2000-09-22,52.0
District of Columbia,2000-09-23,65.0
District of Columbia,2000-09-24,59.0
District of Columbia,2000-09-25,30.0
District of Columbia,2000-09-26,23.0
District of Columbia,2000-09-27,53.0
District of Columbia,2000-09-28,59.0
District of Columbia,2000-09-29,40.0
District of Columbia,2000-09-30,54.0
District of Columbia,2000-10-01,52.0
District of Columbia,2000-10-02,60.0
District of Columbia,2000-10-03,98.0
District of Columbia,2000-10-04,101.0
District of Columbia,2000-10-05,91.0
District of Columbia,2000-10-06,85.0
District of Columbia,2000-10-07,60.0
District of Columbia,2000-10-08,32.0
District of Columbia,2000-10-09,32.0
District of Columbia,2000-10-10,40.0
District of Columbia,2000-10-11,42.0
District of Columbia,2000-10-12,58.0
District of Columbia,2000-10-13,67.0
District of Columbia,2000-10-14,70.0
District of Columbia,2000-10-15,84.0
District of Columbia,2000-10-16,113.0
District of Columbia,2000-10-17,57.0
District of Columbia,2000-10-18,63.0
District of Columbia,2000-10-19,66.0
District of Columbia,2000-10-20,84.0
District of Columbia,2000-10-21,88.0
District of Columbia,2000-10-22,71.0
District of Columbia,2000-10-23,48.0
District of Columbia,2000-10-24,61.0
District of Columbia,2000-10-25,92.0
District of Columbia,2000-10-26,137.0
District of Columbia,2000-10-27,123.0
District of Columbia,2000-10-28,75.0
District of Columbia,2000-10-29,34.0
District of Columbia,2000-10-30,42.0
District of Columbia,2000-10-31,38.0
District of Columbia,2000-11-01,40.0
District of Columbia,2000-11-02,45.0
District of Columbia,2000-11-03,70.0
District of Columbia,2000-11-04,64.0
District of Columbia,2000-11-05,37.0
District of Columbia,2000-11-06,57.0
District of Columbia,2000-11-07,114.0
District of Columbia,2000-11-08,140.0
District of Columbia,2000-11-09,117.0
District of Columbia,2000-11-10,29.0
District of Columbia,2000-11-11,25.0
District of Columbia,2000-11-12,28.0
District of Columbia,2000-11-13,66.0
District of Columbia,2000-11-14,55.0
District of Columbia,2000-11-15,41.0
District of Columbia,2000-11-16,64.0
District of Columbia,2000-11-17,56.0
District of Columbia,2000-11-18,53.0
District of Columbia,2000-11-19,71.0
District of Columbia,2000-11-20,54.0
District of Columbia,2000-11-21,42.0
District of Columbia,2000-11-22,63.0
District of Columbia,2000-11-23,39.0
District of Columbia,2000-11-24,65.0
District of Columbia,2000-11-25,61.0
District of Columbia,2000-11-26,30.0
District of Columbia,2000-11-27,40.0
District of Columbia,2000-11-28,67.0
District of Columbia,2000-11-29,62.0
District of Columbia,2000-11-30,32.0
District of Columbia,2000-12-01,48.0
District of Columbia,2000-12-02,39.0
District of Columbia,2000-12-03,42.0
District of Columbia,2000-12-04,61.0
District of Columbia,2000-12-05,47.0
District of Columbia,2000-12-06,52.0
District of Columbia,2000-12-07,64.0
District of Columbia,2000-12-08,72.0
District of Columbia,2000-12-09,61.0
District of Columbia,2000-12-10,92.0
District of Columbia,2000-12-11,95.0
District of Columbia,2000-12-12,28.0
District of Columbia,2000-12-13,45.0
District of Columbia,2000-12-14,51.0
District of Columbia,2000-12-15,41.0
District of Columbia,2000-12-16,31.0
District of Columbia,2000-12-17,30.0
District of Columbia,2000-12-18,57.0
District of Columbia,2000-12-19,95.0
District of Columbia,2000-12-20,59.0
District of Columbia,2000-12-21,81.0
District of Columbia,2000-12-22,69.0
District of Columbia,2000-12-23,59.0
District of Columbia,2000-12-24,63.0
District of Columbia,2000-12-25,37.0
District of Columbia,2000-12-26,53.0
District of Columbia,2000-12-27,58.0
District of Columbia,2000-12-28,52.0
District of Columbia,2000-12-29,63.0
District of Columbia,2000-12-30,83.0
District of Columbia,2000-12-31,53.0
District of Columbia,2001-01-01,50.0
District of Columbia,2001-01-02,49.0
District of Columbia,2001-01-03,59.0
District of Columbia,2001-01-04,77.0
District of Columbia,2001-01-05,87.0
District of Columbia,2001-01-06,60.0
District of Columbia,2001-01-07,108.0
District of Columbia,2001-01-08,132.0
District of Columbia,2001-01-09,37.0
District of Columbia,2001-01-10,50.0
District of Columbia,2001-01-11,70.0
District of Columbia,2001-01-12,80.0
District of Columbia,2001-01-13,135.0
District of Columbia,2001-01-14,106.0
District of Columbia,2001-01-15,105.0
District of Columbia,2001-01-16,68.0
District of Columbia,2001-01-17,80.0
District of Columbia,2001-01-18,114.0
District of Columbia,2001-01-19,70.0
District of Columbia,2001-01-20,51.0
District of Columbia,2001-01-21,51.0
District of Columbia,2001-01-22,81.0
District of Columbia,2001-01-23,149.0
District of Columbia,2001-01-24,135.0
District of Columbia,2001-01-25,61.0
District of Columbia,2001-01-26,61.0
District of Columbia,2001-01-27,56.0
District of Columbia,2001-01-28,59.0
District of Columbia,2001-01-29,47.0
District of Columbia,2001-01-30,88.0
District of Columbia,2001-01-31,38.0
District of Columbia,2001-02-01,43.0
District of Columbia,2001-02-02,57.0
District of Columbia,2001-02-03,57.0
District of Columbia,2001-02-04,63.0
District of Columbia,2001-02-05,73.0
District of Columbia,2001-02-06,52.0
District of Columbia,2001-02-07,62.0
District of Columbia,2001-02-08,80.0
District of Columbia,2001-02-09,71.0
District of Columbia,2001-02-10,31.0
District of Columbia,2001-02-11,42.0
District of Columbia,2001-02-12,48.0
District of Columbia,2001-02-13,70.0
District of Columbia,2001-02-14,75.0
District of Columbia,2001-02-15,58.0
District of Columbia,2001-02-16,67.0
District of Columbia,2001-02-17,45.0
District of Columbia,2001-02-18,39.0
District of Columbia,2001-02-19,67.0
District of Columbia,2001-02-20,70.0
District of Columbia,2001-02-21,65.0
District of Columbia,2001-02-22,54.0
District of Columbia,2001-02-23,74.0
District of Columbia,2001-02-24,75.0
District of Columbia,2001-02-25,62.0
District of Columbia,2001-02-26,43.0
District of Columbia,2001-02-27,67.0
District of Columbia,2001-02-28,50.0
District of Columbia,2001-03-01,52.0
District of Columbia,2001-03-02,47.0
District of Columbia,2001-03-03,67.0
District of Columbia,2001-03-04,59.0
District of Columbia,2001-03-05,41.0
District of Columbia,2001-03-06,34.0
District of Columbia,2001-03-07,36.0
District of Columbia,2001-03-08,58.0
District of Columbia,2001-03-09,56.0
District of Columbia,2001-03-10,47.0
District of Columbia,2001-03-11,64.0
District of Columbia,2001-03-12,52.0
District of Columbia,2001-03-13,55.0
District of Columbia,2001-03-14,44.0
District of Columbia,2001-03-15,65.0
District of Columbia,2001-03-16,66.0
District of Columbia,2001-03-17,68.0
District of Columbia,2001-03-18,40.0
District of Columbia,2001-03-19,62.0
District of Columbia,2001-03-20,61.0
District of Columbia,2001-03-21,33.0
District of Columbia,2001-03-22,44.0
District of Columbia,2001-03-23,50.0
District of Columbia,2001-03-24,54.0
District of Columbia,2001-03-25,47.0
District of Columbia,2001-03-26,49.0
District of Columbia,2001-03-27,44.0
District of Columbia,2001-03-28,43.0
District of Columbia,2001-03-29,66.0
District of Columbia,2001-03-30,35.0
District of Columbia,2001-03-31,54.0
District of Columbia,2001-04-01,74.0
District of Columbia,2001-04-02,53.0
District of Columbia,2001-04-03,73.0
District of Columbia,2001-04-04,59.0
District of Columbia,2001-04-05,65.0
District of Columbia,2001-04-06,78.0
District of Columbia,2001-04-07,86.0
District of Columbia,2001-04-08,64.0
District of Columbia,2001-04-09,72.0
District of Columbia,2001-04-10,56.0
District of Columbia,2001-04-11,50.0
District of Columbia,2001-04-12,59.0
District of Columbia,2001-04-13,54.0
District of Columbia,2001-04-14,65.0
District of Columbia,2001-04-15,57.0
District of Columbia,2001-04-16,45.0
District of Columbia,2001-04-17,37.0
District of Columbia,2001-04-18,43.0
District of Columbia,2001-04-19,52.0
District of Columbia,2001-04-20,67.0
District of Columbia,2001-04-21,87.0
District of Columbia,2001-04-22,71.0
District of Columbia,2001-04-23,82.0
District of Columbia,2001-04-24,55.0
District of Columbia,2001-04-25,49.0
District of Columbia,2001-04-26,60.0
District of Columbia,2001-04-27,71.0
District of Columbia,2001-04-28,50.0
District of Columbia,2001-04-29,46.0
District of Columbia,2001-04-30,95.0
District of Columbia,2001-05-01,100.0
District of Columbia,2001-05-02,119.0
District of Columbia,2001-05-03,136.0
District of Columbia,2001-05-04,115.0
District of Columbia,2001-05-05,119.0
District of Columbia,2001-05-06,44.0
District of Columbia,2001-05-07,45.0
District of Columbia,2001-05-08,46.0
District of Columbia,2001-05-09,61.0
District of Columbia,2001-05-10,122.0
District of Columbia,2001-05-11,122.0
District of Columbia,2001-05-12,64.0
District of Columbia,2001-05-13,44.0
District of Columbia,2001-05-14,45.0
District of Columbia,2001-05-15,51.0
District of Columbia,2001-05-16,48.0
District of Columbia,2001-05-17,36.0
District of Columbia,2001-05-18,82.0
District of Columbia,2001-05-19,69.0
District of Columbia,2001-05-20,74.0
District of Columbia,2001-05-21,39.0
District of Columbia,2001-05-22,38.0
District of Columbia,2001-05-23,67.0
District of Columbia,2001-05-24,80.0
District of Columbia,2001-05-25,77.0
District of Columbia,2001-05-26,44.0
District of Columbia,2001-05-27,52.0
District of Columbia,2001-05-28,47.0
District of Columbia,2001-05-29,61.0
District of Columbia,2001-05-30,49.0
District of Columbia,2001-05-31,63.0
District of Columbia,2001-06-01,63.0
District of Columbia,2001-06-02,56.0
District of Columbia,2001-06-03,44.0
District of Columbia,2001-06-04,53.0
District of Columbia,2001-06-05,101.0
District of Columbia,2001-06-06,83.0
District of Columbia,2001-06-07,60.0
District of Columbia,2001-06-08,64.0
District of Columbia,2001-06-09,87.0
District of Columbia,2001-06-10,122.0
District of Columbia,2001-06-11,100.0
District of Columbia,2001-06-12,150.0
District of Columbia,2001-06-13,166.0
District of Columbia,2001-06-14,79.0
District of Columbia,2001-06-15,58.0
